word	length	is_adjective	is_noun	is_other	wn_adj	wn_noun	ref_adj	ref_noun	source_set	is_corroborated	biology_obscure	drop_reason	metaphone_code	quality_tier	playfulness_score	concreteness_score	pool	g_rank	primary_score	outcome	dedup_collision_with
wendish	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WNTX	2	0	0	adj	999999	0	overflow_adj	
wersh	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		WRX	2	0	0	adj	999999	0	overflow_adj	
wetting	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		WTNK	2	0	-2	adj	999999	0	overflow_adj	
wettish	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WTX	2	0	0	adj	999999	0	overflow_adj	
whacked	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WKT	2	0	0	adj	999999	0	overflow_adj	
wheeled	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WLT	2	0	0	adj	999999	0	overflow_adj	
whelked	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WLKT	2	0	0	adj	999999	0	overflow_adj	
whelped	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WLPT	2	0	0	adj	999999	0	overflow_adj	
wheyey	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WY	2	0	0	adj	999999	0	overflow_adj	
whilom	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WLM	2	0	0	adj	999999	0	overflow_adj	
whining	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WNNK	2	0	0	adj	999999	0	overflow_adj	
whinny	6	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives	1	0		WN	2	0	-2	adj	999999	0	overflow_adj	
whippy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WP	2	0	0	adj	999999	0	overflow_adj	
whist	5	1	1	0	0	1	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		WST	2	0	-2	adj	999999	0	overflow_adj	
whited	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WTT	2	0	0	adj	999999	0	overflow_adj	
whitsun	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		WTSN	2	0	-2	adj	999999	0	overflow_adj	
whorish	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WRX	2	0	0	adj	999999	0	overflow_adj	
widish	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WTX	2	0	0	adj	999999	0	overflow_adj	
widowed	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WTWT	2	0	0	adj	999999	0	overflow_adj	
wieldy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WLT	2	0	0	adj	999999	0	overflow_adj	
wifely	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WFL	2	0	0	adj	999999	0	overflow_adj	
wigged	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WJT	2	0	0	adj	999999	0	overflow_adj	
wigless	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WKLS	2	0	0	adj	999999	0	overflow_adj	
wiglike	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WKLK	2	0	0	adj	999999	0	overflow_adj	
willful	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WLFL	2	0	0	adj	999999	0	overflow_adj	
willowy	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WL	2	0	0	adj	999999	0	overflow_adj	
wilted	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WLTT	2	0	0	adj	999999	0	overflow_adj	
wily	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WL	2	0	0	adj	999999	0	overflow_adj	
wimpish	7	1	0	0	1	0	1	0	simple_adjectives	1	0		WMPX	2	0	0	adj	999999	0	overflow_adj	
wimpy	5	1	0	0	1	0	1	0	simple_adjectives,wordle_answers	1	0		WMP	2	0	0	adj	999999	0	overflow_adj	
winded	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WNTT	2	0	0	adj	999999	0	overflow_adj	
winding	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		WNTNK	2	0	-2	adj	999999	0	overflow_adj	
windy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		WNT	2	0	0	adj	999999	0	overflow_adj	
winged	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WNJT	2	0	0	adj	999999	0	overflow_adj	
winking	7	1	1	0	1	1	1	0	eff,english_alpha,simple_adjectives	1	0		WNKNK	2	0	-2	adj	999999	0	overflow_adj	
winsome	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WNSM	2	0	0	adj	999999	0	overflow_adj	
winy	4	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WN	2	0	0	adj	999999	0	overflow_adj	
wiretap	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		WRTP	2	0	-2	adj	999999	0	overflow_adj	
wised	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		WST	2	0	0	adj	999999	0	overflow_adj	
wishful	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WXFL	2	0	0	adj	999999	0	overflow_adj	
wising	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WSNK	2	0	0	adj	999999	0	overflow_adj	
wistful	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		WSTFL	2	0	0	adj	999999	0	overflow_adj	
witchy	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WX	2	0	0	adj	999999	0	overflow_adj	
witted	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WTT	2	0	0	adj	999999	0	overflow_adj	
witty	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		WT	2	0	0	adj	999999	0	overflow_adj	
wizen	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		WSN	2	0	0	adj	999999	0	overflow_adj	
wizened	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WSNT	2	0	0	adj	999999	0	overflow_adj	
woaded	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WTT	2	0	0	adj	999999	0	overflow_adj	
woeful	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WFL	2	0	0	adj	999999	0	overflow_adj	
woesome	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WSM	2	0	0	adj	999999	0	overflow_adj	
wolfish	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WLFX	2	0	0	adj	999999	0	overflow_adj	
womanly	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		WMNL	2	0	0	adj	999999	0	overflow_adj	
wombed	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		WMBT	2	0	0	adj	999999	0	overflow_adj	
wonky	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		WNK	2	0	0	adj	999999	0	overflow_adj	
woolly	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WL	2	0	0	adj	999999	0	overflow_adj	
woozy	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0		WS	2	0	0	adj	999999	0	overflow_adj	
wordy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		WRT	2	0	0	adj	999999	0	overflow_adj	
worldly	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		WRLTL	2	0	0	adj	999999	0	overflow_adj	
wormy	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		WRM	2	0	0	adj	999999	0	overflow_adj	
woven	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0		WFN	2	0	0	adj	999999	0	overflow_adj	
wrecked	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		RKT	2	0	0	adj	999999	0	overflow_adj	
wriggly	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		RKL	2	0	0	adj	999999	0	overflow_adj	
wrinkly	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		RNKL	2	0	0	adj	999999	0	overflow_adj	
writhed	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		R0T	2	0	0	adj	999999	0	overflow_adj	
writhen	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		R0N	2	0	0	adj	999999	0	overflow_adj	
wronged	7	1	0	0	0	0	1	0	eff,english_alpha,simple_adjectives	1	0		RNJT	2	0	0	adj	999999	0	overflow_adj	
wroth	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		R0	2	0	0	adj	999999	0	overflow_adj	
xanthic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SN0K	2	0	0	adj	999999	0	overflow_adj	
xerarch	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SRRX	2	0	0	adj	999999	0	overflow_adj	
xeric	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SRK	2	0	0	adj	999999	0	overflow_adj	
xerotic	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SRTK	2	0	0	adj	999999	0	overflow_adj	
xiphoid	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SFT	2	0	0	adj	999999	0	overflow_adj	
xylic	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SLK	2	0	0	adj	999999	0	overflow_adj	
xyloid	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SLT	2	0	0	adj	999999	0	overflow_adj	
yare	4	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		YR	2	0	0	adj	999999	0	overflow_adj	
yarer	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		YRR	2	0	0	adj	999999	0	overflow_adj	
yarest	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		YRST	2	0	0	adj	999999	0	overflow_adj	
yauld	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		YLT	2	0	0	adj	999999	0	overflow_adj	
yawning	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		YNNK	2	0	-2	adj	999999	0	overflow_adj	
yclept	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		KLPT	2	0	0	adj	999999	0	overflow_adj	
yeasty	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		YST	2	0	0	adj	999999	0	overflow_adj	
yeld	4	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		YLT	2	0	0	adj	999999	0	overflow_adj	
yelled	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		YLT	2	0	0	adj	999999	0	overflow_adj	
yelling	7	1	1	0	0	1	1	0	eff,english_alpha,simple_adjectives	1	0		YLNK	2	0	-2	adj	999999	0	overflow_adj	
yester	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		YSTR	2	0	0	adj	999999	0	overflow_adj	
yestern	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		YSTRN	2	0	0	adj	999999	0	overflow_adj	
yolky	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		YLK	2	0	0	adj	999999	0	overflow_adj	
yonder	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		YNTR	2	0	0	adj	999999	0	overflow_adj	
yorkist	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		YRKST	2	0	0	adj	999999	0	overflow_adj	
yoruban	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		YRBN	2	0	0	adj	999999	0	overflow_adj	
yttric	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		TRK	2	0	0	adj	999999	0	overflow_adj	
yucky	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		YK	2	0	0	adj	999999	0	overflow_adj	
zebrine	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SBRN	2	0	0	adj	999999	0	overflow_adj	
zeroth	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SR0	2	0	0	adj	999999	0	overflow_adj	
zestful	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SSTFL	2	0	0	adj	999999	0	overflow_adj	
zesty	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_answers	1	0		SST	2	0	0	adj	999999	0	overflow_adj	
zillion	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		SLN	2	0	-2	adj	999999	0	overflow_adj	
zincky	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNK	2	0	0	adj	999999	0	overflow_adj	
zincoid	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNKT	2	0	0	adj	999999	0	overflow_adj	
zincous	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNKS	2	0	0	adj	999999	0	overflow_adj	
zincy	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SNS	2	0	0	adj	999999	0	overflow_adj	
zingy	5	1	0	0	0	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SNJ	2	0	0	adj	999999	0	overflow_adj	
zionism	7	1	1	0	0	1	1	0	english_alpha,simple_adjectives	1	0		SNSM	2	0	-2	adj	999999	0	overflow_adj	
zippy	5	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives,wordle_guesses	1	0		SP	2	0	0	adj	999999	0	overflow_adj	
zonate	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNT	2	0	0	adj	999999	0	overflow_adj	
zonked	6	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNKT	2	0	0	adj	999999	0	overflow_adj	
zonular	7	1	0	0	0	0	1	0	english_alpha,simple_adjectives	1	0		SNLR	2	0	0	adj	999999	0	overflow_adj	
acetic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ASTK	2	-1	0	adj	999999	-1	overflow_adj	
acinose	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ASNS	2	-1	0	adj	999999	-1	overflow_adj	
acinous	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ASNS	2	-1	0	adj	999999	-1	overflow_adj	
actinic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AKTNK	2	-1	0	adj	999999	-1	overflow_adj	
afghani	7	1	1	0	1	1	1	0	english_alpha,simple_adjectives	1	0		AFKHN	2	-1	-2	adj	999999	-1	overflow_adj	
albinic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ALBNK	2	-1	0	adj	999999	-1	overflow_adj	
albitic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ALBTK	2	-1	0	adj	999999	-1	overflow_adj	
algal	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		ALKL	2	-1	0	adj	999999	-1	overflow_adj	
algoid	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ALKT	2	-1	0	adj	999999	-1	overflow_adj	
alvine	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ALFN	2	-1	0	adj	999999	-1	overflow_adj	
amebic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AMBK	2	-1	0	adj	999999	-1	overflow_adj	
andean	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ANTN	2	-1	0	adj	999999	-1	overflow_adj	
anginal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ANJNL	2	-1	0	adj	999999	-1	overflow_adj	
anguine	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ANKN	2	-1	0	adj	999999	-1	overflow_adj	
anodal	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ANTL	2	-1	0	adj	999999	-1	overflow_adj	
anodic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ANTK	2	-1	0	adj	999999	-1	overflow_adj	
anoxic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ANKSK	2	-1	0	adj	999999	-1	overflow_adj	
aortal	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ARTL	2	-1	0	adj	999999	-1	overflow_adj	
aortic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ARTK	2	-1	0	adj	999999	-1	overflow_adj	
apian	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		APN	2	-1	0	adj	999999	-1	overflow_adj	
apogean	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		APJN	2	-1	0	adj	999999	-1	overflow_adj	
apsidal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		APSTL	2	-1	0	adj	999999	-1	overflow_adj	
areal	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		ARL	2	-1	0	adj	999999	-1	overflow_adj	
areolar	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ARLR	2	-1	0	adj	999999	-1	overflow_adj	
ascitic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ASSTK	2	-1	0	adj	999999	-1	overflow_adj	
atactic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATKTK	2	-1	0	adj	999999	-1	overflow_adj	
ataxic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATKSK	2	-1	0	adj	999999	-1	overflow_adj	
atrial	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ATRL	2	-1	0	adj	999999	-1	overflow_adj	
augitic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AJTK	2	-1	0	adj	999999	-1	overflow_adj	
aural	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		ARL	2	-1	0	adj	999999	-1	overflow_adj	
auric	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		ARK	2	-1	0	adj	999999	-1	overflow_adj	
auroral	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ARRL	2	-1	0	adj	999999	-1	overflow_adj	
aurous	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ARS	2	-1	0	adj	999999	-1	overflow_adj	
auxetic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AKSTK	2	-1	0	adj	999999	-1	overflow_adj	
avian	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_answers	1	0		AFN	2	-1	0	adj	999999	-1	overflow_adj	
avionic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		AFNK	2	-1	0	adj	999999	-1	overflow_adj	
axile	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		AKSL	2	-1	0	adj	999999	-1	overflow_adj	
azotic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		ASTK	2	-1	0	adj	999999	-1	overflow_adj	
balsamy	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BLSM	2	-1	0	adj	999999	-1	overflow_adj	
bardic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BRTK	2	-1	0	adj	999999	-1	overflow_adj	
baric	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		BRK	2	-1	0	adj	999999	-1	overflow_adj	
barytic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BRTK	2	-1	0	adj	999999	-1	overflow_adj	
basilar	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BSLR	2	-1	0	adj	999999	-1	overflow_adj	
bathyal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		B0YL	2	-1	0	adj	999999	-1	overflow_adj	
benthic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BN0K	2	-1	0	adj	999999	-1	overflow_adj	
benzoic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BNSK	2	-1	0	adj	999999	-1	overflow_adj	
biaxal	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BKSL	2	-1	0	adj	999999	-1	overflow_adj	
bifilar	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BFLR	2	-1	0	adj	999999	-1	overflow_adj	
biliary	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BLR	2	-1	0	adj	999999	-1	overflow_adj	
biotic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BTK	2	-1	0	adj	999999	-1	overflow_adj	
bizonal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BSNL	2	-1	0	adj	999999	-1	overflow_adj	
boracic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BRSK	2	-1	0	adj	999999	-1	overflow_adj	
botanic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BTNK	2	-1	0	adj	999999	-1	overflow_adj	
bromic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BRMK	2	-1	0	adj	999999	-1	overflow_adj	
bubonic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BBNK	2	-1	0	adj	999999	-1	overflow_adj	
bulbar	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BLBR	2	-1	0	adj	999999	-1	overflow_adj	
bulbed	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BLBT	2	-1	0	adj	999999	-1	overflow_adj	
bursal	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BRSL	2	-1	0	adj	999999	-1	overflow_adj	
butyric	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		BTRK	2	-1	0	adj	999999	-1	overflow_adj	
caecal	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KKL	2	-1	0	adj	999999	-1	overflow_adj	
cairned	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KRNT	2	-1	0	adj	999999	-1	overflow_adj	
calcic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KLSK	2	-1	0	adj	999999	-1	overflow_adj	
caloric	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		KLRK	2	-1	0	adj	999999	-1	overflow_adj	
cambial	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KMBL	2	-1	0	adj	999999	-1	overflow_adj	
caprine	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KPRN	2	-1	0	adj	999999	-1	overflow_adj	
carotid	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KRTT	2	-1	0	adj	999999	-1	overflow_adj	
cecal	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives,wordle_guesses	1	0		SKL	2	-1	0	adj	999999	-1	overflow_adj	
celiac	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLK	2	-1	0	adj	999999	-1	overflow_adj	
cervine	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SRFN	2	-1	0	adj	999999	-1	overflow_adj	
chemic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XMK	2	-1	0	adj	999999	-1	overflow_adj	
cherty	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XRT	2	-1	0	adj	999999	-1	overflow_adj	
chian	5	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XN	2	-1	0	adj	999999	-1	overflow_adj	
chordal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		XRTL	2	-1	0	adj	999999	-1	overflow_adj	
ciliary	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		SLR	2	-1	0	adj	999999	-1	overflow_adj	
citric	6	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		STRK	2	-1	0	adj	999999	-1	overflow_adj	
citrous	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		STRS	2	-1	0	adj	999999	-1	overflow_adj	
clausal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KLSL	2	-1	0	adj	999999	-1	overflow_adj	
clonal	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KLNL	2	-1	0	adj	999999	-1	overflow_adj	
clonic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KLNK	2	-1	0	adj	999999	-1	overflow_adj	
coccal	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KKKL	2	-1	0	adj	999999	-1	overflow_adj	
coeliac	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KLK	2	-1	0	adj	999999	-1	overflow_adj	
coital	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KTL	2	-1	0	adj	999999	-1	overflow_adj	
conical	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		KNKL	2	-1	0	adj	999999	-1	overflow_adj	
cormous	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KRMS	2	-1	0	adj	999999	-1	overflow_adj	
corvine	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KRFN	2	-1	0	adj	999999	-1	overflow_adj	
cranial	7	1	0	0	1	0	1	0	eff,english_alpha,simple_adjectives	1	0		KRNL	2	-1	0	adj	999999	-1	overflow_adj	
credal	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KRTL	2	-1	0	adj	999999	-1	overflow_adj	
croupy	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KRP	2	-1	0	adj	999999	-1	overflow_adj	
crural	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KRRL	2	-1	0	adj	999999	-1	overflow_adj	
crustal	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KRSTL	2	-1	0	adj	999999	-1	overflow_adj	
ctenoid	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KTNT	2	-1	0	adj	999999	-1	overflow_adj	
cubital	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KBTL	2	-1	0	adj	999999	-1	overflow_adj	
cupric	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KPRK	2	-1	0	adj	999999	-1	overflow_adj	
cuprous	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KPRS	2	-1	0	adj	999999	-1	overflow_adj	
czarist	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		KSRST	2	-1	0	adj	999999	-1	overflow_adj	
dantean	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		TNTN	2	-1	0	adj	999999	-1	overflow_adj	
deistic	7	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		TSTK	2	-1	0	adj	999999	-1	overflow_adj	
dermal	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		TRML	2	-1	0	adj	999999	-1	overflow_adj	
dermic	6	1	0	0	1	0	1	0	english_alpha,simple_adjectives	1	0		TRMK	2	-1	0	adj	999999	-1	overflow_adj	
